dataset,channel,frequency_bin,domain_score,domain_mask,fault_mask,quadrant
TEP,33,10,0.07254261523485184,0.838483989238739,0.44566795229911804,fault_low_domain_high
TEP,33,11,0.06876815855503082,0.7743440270423889,0.3913469910621643,fault_low_domain_high
TEP,33,12,0.07135206460952759,0.825655996799469,0.384791761636734,fault_low_domain_high
TEP,33,13,0.07762908190488815,0.8932944536209106,0.5813547372817993,fault_high_domain_high
TEP,33,14,0.06932494789361954,0.7871720194816589,0.5281007885932922,fault_high_domain_high
TEP,33,15,0.08126524835824966,0.9195335507392883,0.5650151371955872,fault_high_domain_high
TEP,33,16,0.0711030513048172,0.8180757761001587,0.2718502879142761,fault_low_domain_high
TEP,33,17,0.07618312537670135,0.8827988505363464,0.5309057235717773,fault_high_domain_high
TEP,33,18,0.06332032382488251,0.6682215929031372,0.5632492303848267,fault_high_domain_high
TEP,33,19,0.07725853472948074,0.8897958993911743,0.5453665256500244,fault_high_domain_high
TEP,33,20,0.059889741241931915,0.5801749229431152,0.41073572635650635,fault_low_domain_high
TEP,33,21,0.06231793388724327,0.6454810500144958,0.45838505029678345,fault_low_domain_high
TEP,33,22,0.06470214575529099,0.6973760724067688,0.49529504776000977,fault_low_domain_high
TEP,33,23,0.06473865360021591,0.699125349521637,0.4002048075199127,fault_low_domain_high
TEP,33,24,0.06196681410074234,0.6384839415550232,0.3946380019187927,fault_low_domain_high
TEP,33,25,0.04251096770167351,0.07580175250768661,0.4667637050151825,fault_low_domain_low
TEP,33,26,0.03716519474983215,0.01574344001710415,0.6602177619934082,fault_high_domain_low
TEP,33,27,0.052766136825084686,0.34810495376586914,0.5817687511444092,fault_high_domain_low
TEP,33,28,0.04392838105559349,0.09679300338029861,0.5134583711624146,fault_high_domain_low
TEP,33,29,0.04526536539196968,0.1282798796892166,0.5666846632957458,fault_high_domain_low
TEP,33,30,0.040821466594934464,0.04839650169014931,0.6077067852020264,fault_high_domain_low
TEP,33,31,0.040367454290390015,0.04256559908390045,0.6260607242584229,fault_high_domain_low
TEP,33,32,0.031080318614840508,0.002332361415028572,0.4229911267757416,fault_low_domain_low
TEP,34,0,0.11142454296350479,0.9842565655708313,0.45796194672584534,fault_low_domain_high
TEP,34,1,0.12859688699245453,0.9865888953208923,0.6489121913909912,fault_high_domain_high
TEP,34,2,0.0605204813182354,0.5976676344871521,0.5971484184265137,fault_high_domain_high
TEP,34,3,0.05521606281399727,0.4256559908390045,0.6391062140464783,fault_high_domain_low
TEP,34,4,0.07074198126792908,0.8116617798805237,0.5996847152709961,fault_high_domain_high
TEP,34,5,0.07421375811100006,0.8606414198875427,0.5963876843452454,fault_high_domain_high
TEP,34,6,0.06116754934191704,0.6169096231460571,0.5101616382598877,fault_high_domain_high
TEP,34,7,0.06557594984769821,0.7142857313156128,0.645879328250885,fault_high_domain_high
TEP,34,8,0.07799221575260162,0.8956268429756165,0.5093669295310974,fault_high_domain_high
TEP,34,9,0.07566075772047043,0.8752186298370361,0.48976317048072815,fault_low_domain_high
TEP,34,10,0.08284915238618851,0.9276967644691467,0.47872990369796753,fault_low_domain_high
TEP,34,11,0.07621067762374878,0.883965015411377,0.5529897809028625,fault_high_domain_high
TEP,34,12,0.06637584418058395,0.7271137237548828,0.3136473298072815,fault_low_domain_high
TEP,34,13,0.06848179548978806,0.7661807537078857,0.521314263343811,fault_high_domain_high
TEP,34,14,0.07341970503330231,0.8472303152084351,0.4199928641319275,fault_low_domain_high
TEP,34,15,0.06609471887350082,0.7212827801704407,0.4030021131038666,fault_low_domain_high
TEP,34,16,0.0534428246319294,0.37434402108192444,0.49153026938438416,fault_low_domain_low
TEP,34,17,0.061444900929927826,0.6239067316055298,0.4552919864654541,fault_low_domain_high
TEP,34,18,0.06300004571676254,0.6629737615585327,0.4207225739955902,fault_low_domain_high
TEP,34,19,0.06372445076704025,0.6769679188728333,0.5752648711204529,fault_high_domain_high
TEP,34,20,0.07480795681476593,0.8688046932220459,0.40184286236763,fault_low_domain_high
TEP,34,21,0.06687875092029572,0.7387754917144775,0.6475379467010498,fault_high_domain_high
TEP,34,22,0.05733557045459747,0.4991253614425659,0.5517277717590332,fault_high_domain_low
TEP,34,23,0.05369394272565842,0.3825072944164276,0.47288110852241516,fault_low_domain_low
TEP,34,24,0.06411039084196091,0.6851311922073364,0.5533013939857483,fault_high_domain_high
TEP,34,25,0.054907914251089096,0.41341108083724976,0.5656899809837341,fault_high_domain_low
TEP,34,26,0.053138215094804764,0.3620991110801697,0.6005939841270447,fault_high_domain_low
TEP,34,27,0.04381011053919792,0.09329446405172348,0.5221105217933655,fault_high_domain_low
TEP,34,28,0.047537900507450104,0.19241982698440552,0.5591658353805542,fault_high_domain_low
TEP,34,29,0.0424223393201828,0.0734693855047226,0.5504176616668701,fault_high_domain_low
TEP,34,30,0.043108586221933365,0.08279883116483688,0.5352094769477844,fault_high_domain_low
TEP,34,31,0.046699441969394684,0.1679300218820572,0.5407170057296753,fault_high_domain_low
TEP,34,32,0.03849959373474121,0.025072885677218437,0.46074363589286804,fault_low_domain_low
TEP,35,0,0.09320200234651566,0.9714285731315613,0.4346461594104767,fault_low_domain_high
TEP,35,1,0.07898799329996109,0.9043731689453125,0.5994340181350708,fault_high_domain_high
TEP,35,2,0.05720369890332222,0.4886297285556793,0.5136039853096008,fault_high_domain_low
TEP,35,3,0.0691167563199997,0.783090353012085,0.580459713935852,fault_high_domain_high
TEP,35,4,0.07044614851474762,0.8093294501304626,0.5206423997879028,fault_high_domain_high
TEP,35,5,0.06771114468574524,0.7486880421638489,0.4249686300754547,fault_low_domain_high
TEP,35,6,0.06226605921983719,0.64314866065979,0.3972223401069641,fault_low_domain_high
TEP,35,7,0.0778975859284401,0.8950437307357788,0.45756790041923523,fault_low_domain_high
TEP,35,8,0.08303780853748322,0.9294460415840149,0.41767290234565735,fault_low_domain_high
TEP,35,9,0.08169658482074738,0.922448992729187,0.2988167107105255,fault_low_domain_high
TEP,35,10,0.06481625884771347,0.7014577388763428,0.27005425095558167,fault_low_domain_high
TEP,35,11,0.07387463003396988,0.8548104763031006,0.5325126051902771,fault_high_domain_high
TEP,35,12,0.07510635256767273,0.8711370229721069,0.36497434973716736,fault_low_domain_high
TEP,35,13,0.05955728888511658,0.5685130953788757,0.26937806606292725,fault_low_domain_high
TEP,35,14,0.06420019268989563,0.6868804693222046,0.3484335243701935,fault_low_domain_high
TEP,35,15,0.06531552970409393,0.7090378999710083,0.2737133800983429,fault_low_domain_high
TEP,35,16,0.05824128910899162,0.5288629531860352,0.2699553072452545,fault_low_domain_high
TEP,35,17,0.06656819581985474,0.7329446077346802,0.27910348773002625,fault_low_domain_high
TEP,35,18,0.06108313798904419,0.6128280162811279,0.3285253345966339,fault_low_domain_high
TEP,35,19,0.058425236493349075,0.5358600616455078,0.2723824083805084,fault_low_domain_high
TEP,35,20,0.0640365481376648,0.6827988624572754,0.3752829432487488,fault_low_domain_high
TEP,35,21,0.06988272815942764,0.7988338470458984,0.44780412316322327,fault_low_domain_high
TEP,35,22,0.05694211646914482,0.47930029034614563,0.2713482677936554,fault_low_domain_low
TEP,35,23,0.056993696838617325,0.48279884457588196,0.2831416428089142,fault_low_domain_low
TEP,35,24,0.06632880866527557,0.7259474992752075,0.47271427512168884,fault_low_domain_high
TEP,35,25,0.04411689564585686,0.1008746325969696,0.43228963017463684,fault_low_domain_low
TEP,35,26,0.04267793521285057,0.07755102217197418,0.42824557423591614,fault_low_domain_low
TEP,35,27,0.04660601168870926,0.16093294322490692,0.40128016471862793,fault_low_domain_low
TEP,35,28,0.05195457115769386,0.3212828040122986,0.5128217935562134,fault_high_domain_low
TEP,35,29,0.0532073974609375,0.36501458287239075,0.42942070960998535,fault_low_domain_low
TEP,35,30,0.04064272716641426,0.04664723202586174,0.43251708149909973,fault_low_domain_low
TEP,35,31,0.03855051472783089,0.025655977427959442,0.474683940410614,fault_low_domain_low
TEP,35,32,0.038867004215717316,0.029154518619179726,0.3093036413192749,fault_low_domain_low
TEP,36,0,0.0735386312007904,0.8507288694381714,0.3518414795398712,fault_low_domain_high
TEP,36,1,0.07283484935760498,0.8408163189888,0.45537644624710083,fault_low_domain_high
TEP,36,2,0.07369627058506012,0.8518950343132019,0.34527286887168884,fault_low_domain_high
TEP,36,3,0.06944835931062698,0.7900874614715576,0.2916426360607147,fault_low_domain_high
TEP,36,4,0.057744741439819336,0.5154519081115723,0.4455801248550415,fault_low_domain_high
TEP,36,5,0.07874757796525955,0.9026238918304443,0.3036390244960785,fault_low_domain_high
TEP,36,6,0.07843998819589615,0.8979591727256775,0.26649266481399536,fault_low_domain_high
TEP,36,7,0.08294124901294708,0.9282798767089844,0.2725171744823456,fault_low_domain_high
TEP,36,8,0.07568032294511795,0.8758017420768738,0.258139044046402,fault_low_domain_high
TEP,36,9,0.06808512657880783,0.7574344277381897,0.5092369318008423,fault_high_domain_high
TEP,36,10,0.05757101625204086,0.5107871890068054,0.29273611307144165,fault_low_domain_high
TEP,36,11,0.041047677397727966,0.05072886124253273,0.3152381181716919,fault_low_domain_low
TEP,36,12,0.0384940579533577,0.02448979578912258,0.3411715626716614,fault_low_domain_low
TEP,36,13,0.04217955842614174,0.06763848662376404,0.3843913674354553,fault_low_domain_low
TEP,36,14,0.04451565816998482,0.10845480859279633,0.4931485056877136,fault_low_domain_low
TEP,36,15,0.04887872561812401,0.23440232872962952,0.2851871848106384,fault_low_domain_low
TEP,36,16,0.052061039954423904,0.3265306055545807,0.27792733907699585,fault_low_domain_low
TEP,36,17,0.051922522485256195,0.3201166093349457,0.37250038981437683,fault_low_domain_low
TEP,36,18,0.06480220705270767,0.7002915740013123,0.2583226263523102,fault_low_domain_high
TEP,36,19,0.061798591166734695,0.6326530575752258,0.28734758496284485,fault_low_domain_high
TEP,36,20,0.06775680929422379,0.7492711544036865,0.26455119252204895,fault_low_domain_high
TEP,36,21,0.05681229382753372,0.4758017361164093,0.2813568115234375,fault_low_domain_low
TEP,36,22,0.07602004706859589,0.8804664611816406,0.26406368613243103,fault_low_domain_high
TEP,36,23,0.04575193673372269,0.1376093327999115,0.28605756163597107,fault_low_domain_low
TEP,36,24,0.05421289801597595,0.39241981506347656,0.29258042573928833,fault_low_domain_low
TEP,36,25,0.04524282366037369,0.12653061747550964,0.2985827922821045,fault_low_domain_low
TEP,36,26,0.04657933861017227,0.1586005836725235,0.26234152913093567,fault_low_domain_low
TEP,36,27,0.04755521938204765,0.19358600676059723,0.27516433596611023,fault_low_domain_low
TEP,36,28,0.05018675699830055,0.27055394649505615,0.32099807262420654,fault_low_domain_low
TEP,36,29,0.06441747397184372,0.692711353302002,0.2570721209049225,fault_low_domain_high
TEP,36,30,0.048014529049396515,0.20816326141357422,0.36504796147346497,fault_low_domain_low
TEP,36,31,0.06324917078018188,0.6676384806632996,0.2755187451839447,fault_low_domain_high
TEP,36,32,0.03519456833600998,0.0064139943569898605,0.26048630475997925,fault_low_domain_low
TEP,37,0,0.05536528304219246,0.43032070994377136,0.655637264251709,fault_high_domain_low
TEP,37,1,0.14952869713306427,0.9924198389053345,0.6152756810188293,fault_high_domain_high
TEP,37,2,0.07214459031820297,0.8338192701339722,0.6334251761436462,fault_high_domain_high
TEP,37,3,0.06353799998760223,0.6717200875282288,0.6215533018112183,fault_high_domain_high
TEP,37,4,0.07986526191234589,0.9113702774047852,0.5280055999755859,fault_high_domain_high
TEP,37,5,0.08195322751998901,0.9236151576042175,0.462240993976593,fault_low_domain_high
TEP,37,6,0.0717300996184349,0.8285714387893677,0.5946832895278931,fault_high_domain_high
TEP,37,7,0.0785689577460289,0.9002915620803833,0.5619111657142639,fault_high_domain_high
TEP,37,8,0.08001220226287842,0.911953330039978,0.5044510364532471,fault_high_domain_high
TEP,37,9,0.07321644574403763,0.844897985458374,0.5465420484542847,fault_high_domain_high
TEP,37,10,0.05513070896267891,0.4233236014842987,0.5935205221176147,fault_high_domain_low
TEP,37,11,0.05842636525630951,0.5364431738853455,0.5725974440574646,fault_high_domain_high
TEP,37,12,0.09577759355306625,0.9760932922363281,0.6311801075935364,fault_high_domain_high
TEP,37,13,0.06977403908967972,0.7941690683364868,0.583713948726654,fault_high_domain_high
TEP,37,14,0.06287825107574463,0.6606413722038269,0.6077978014945984,fault_high_domain_high
TEP,37,15,0.07132484018802643,0.8233236074447632,0.5777797698974609,fault_high_domain_high
TEP,37,16,0.07154300063848495,0.8274052739143372,0.5264289379119873,fault_high_domain_high
TEP,37,17,0.0704072043299675,0.808746337890625,0.5827105045318604,fault_high_domain_high
TEP,37,18,0.05837574973702431,0.5346938967704773,0.5282406806945801,fault_high_domain_high
TEP,37,19,0.0651477798819542,0.7067055106163025,0.6532196402549744,fault_high_domain_high
TEP,37,20,0.06546483188867569,0.7107871770858765,0.5009458661079407,fault_high_domain_high
TEP,37,21,0.07022672891616821,0.8052477836608887,0.5310301184654236,fault_high_domain_high
TEP,37,22,0.054092422127723694,0.3895043730735779,0.5192422270774841,fault_high_domain_low
TEP,37,23,0.06900189816951752,0.7813411355018616,0.5495219230651855,fault_high_domain_high
TEP,37,24,0.061790019273757935,0.6320699453353882,0.5658577680587769,fault_high_domain_high
TEP,37,25,0.07732821255922318,0.890379011631012,0.5534087419509888,fault_high_domain_high
TEP,37,26,0.07248306274414062,0.8373177647590637,0.5535149574279785,fault_high_domain_high
TEP,37,27,0.05606226995587349,0.455976665019989,0.588005542755127,fault_high_domain_low
TEP,37,28,0.06371870636940002,0.6763848662376404,0.557029128074646,fault_high_domain_high
TEP,37,29,0.05423995107412338,0.3941690921783447,0.535358190536499,fault_high_domain_low
TEP,37,30,0.055305466055870056,0.42798835039138794,0.5405136942863464,fault_high_domain_low
TEP,37,31,0.052366532385349274,0.3317784368991852,0.5285912156105042,fault_high_domain_low
TEP,37,32,0.05852431431412697,0.5387755036354065,0.5878134369850159,fault_high_domain_high
TEP,38,0,0.08465902507305145,0.9381924271583557,0.4686759114265442,fault_low_domain_high
TEP,38,1,0.08464191854000092,0.9376093149185181,0.471028208732605,fault_low_domain_high
TEP,38,2,0.06911987066268921,0.7836734652519226,0.27001747488975525,fault_low_domain_high
TEP,38,3,0.09117889404296875,0.9650145769119263,0.33578047156333923,fault_low_domain_high
TEP,38,4,0.06849735230207443,0.7667638659477234,0.36553531885147095,fault_low_domain_high
TEP,38,5,0.07017828524112701,0.8034985661506653,0.3088681101799011,fault_low_domain_high
TEP,38,6,0.10826770216226578,0.9836734533309937,0.27262336015701294,fault_low_domain_high
TEP,38,7,0.10373329371213913,0.9819241762161255,0.2852565348148346,fault_low_domain_high
TEP,38,8,0.07378773391246796,0.8530611991882324,0.3291626572608948,fault_low_domain_high
TEP,38,9,0.05625716224312782,0.46180757880210876,0.3253181278705597,fault_low_domain_low
TEP,38,10,0.06320622563362122,0.666472315788269,0.2691877782344818,fault_low_domain_high
TEP,38,11,0.0496978685259819,0.25481048226356506,0.2586507797241211,fault_low_domain_low
TEP,38,12,0.05317910760641098,0.36384838819503784,0.36747321486473083,fault_low_domain_low
TEP,38,13,0.05516912788152695,0.42390671372413635,0.33410122990608215,fault_low_domain_low
TEP,38,14,0.04194653406739235,0.06355684995651245,0.31178367137908936,fault_low_domain_low
TEP,38,15,0.057574957609176636,0.5113702416419983,0.26461705565452576,fault_low_domain_high
TEP,38,16,0.05717336758971214,0.48804664611816406,0.2933363616466522,fault_low_domain_low
TEP,38,17,0.05982951074838638,0.576093316078186,0.2755422294139862,fault_low_domain_high
TEP,38,18,0.062317006289958954,0.6448979377746582,0.30100008845329285,fault_low_domain_high
TEP,38,19,0.06876156479120255,0.7737609148025513,0.2713124454021454,fault_low_domain_high
TEP,38,20,0.08151160180568695,0.9212828278541565,0.2599096894264221,fault_low_domain_high
TEP,38,21,0.06445161998271942,0.6944606304168701,0.2621406614780426,fault_low_domain_high
TEP,38,22,0.05636073648929596,0.4641399383544922,0.381063312292099,fault_low_domain_low
TEP,38,23,0.07018031924962997,0.8040816187858582,0.307778537273407,fault_low_domain_high
TEP,38,24,0.04605940729379654,0.14344023168087006,0.26897719502449036,fault_low_domain_low
TEP,38,25,0.05912351608276367,0.5539358854293823,0.3360168933868408,fault_low_domain_high
TEP,38,26,0.05454336851835251,0.40408164262771606,0.315936803817749,fault_low_domain_low
TEP,38,27,0.04633766785264015,0.15102040767669678,0.2814609706401825,fault_low_domain_low
TEP,38,28,0.05583616718649864,0.4478134214878082,0.3027946650981903,fault_low_domain_low
TEP,38,29,0.05072655528783798,0.2857142984867096,0.30721160769462585,fault_low_domain_low
TEP,38,30,0.05192510038614273,0.3206997215747833,0.26226669549942017,fault_low_domain_low
TEP,38,31,0.06138141453266144,0.6227405071258545,0.27126848697662354,fault_low_domain_high
TEP,38,32,0.05579892545938492,0.4454810619354248,0.2692786753177643,fault_low_domain_low
TEP,39,0,0.08390146493911743,0.9335277080535889,0.4708772301673889,fault_low_domain_high
TEP,39,1,0.09412932395935059,0.97434401512146,0.41759541630744934,fault_low_domain_high
TEP,39,2,0.08679531514644623,0.9475218653678894,0.28249502182006836,fault_low_domain_high
TEP,39,3,0.07570331543684006,0.8769679069519043,0.31425338983535767,fault_low_domain_high
TEP,39,4,0.08734339475631714,0.9498542547225952,0.27084285020828247,fault_low_domain_high
TEP,39,5,0.08545461297035217,0.9411078691482544,0.4476107656955719,fault_low_domain_high
TEP,39,6,0.09980952739715576,0.9795918464660645,0.2533608376979828,fault_low_domain_high
TEP,39,7,0.0803825780749321,0.9142857193946838,0.26870691776275635,fault_low_domain_high
TEP,39,8,0.0790424719452858,0.9049562811851501,0.4500839114189148,fault_low_domain_high
TEP,39,9,0.0915672704577446,0.9673469662666321,0.2810724973678589,fault_low_domain_high
TEP,39,10,0.059861648827791214,0.5784256458282471,0.34584206342697144,fault_low_domain_high
TEP,39,11,0.0505492128431797,0.28104954957962036,0.26961660385131836,fault_low_domain_low
TEP,39,12,0.0491948202252388,0.24198250472545624,0.3359925150871277,fault_low_domain_low
TEP,39,13,0.05058196932077408,0.281632661819458,0.26762083172798157,fault_low_domain_low
TEP,39,14,0.05148391053080559,0.3067055344581604,0.3043964207172394,fault_low_domain_low
TEP,39,15,0.05020137503743172,0.2711370289325714,0.274829238653183,fault_low_domain_low
TEP,39,16,0.06208270788192749,0.6413994431495667,0.2884104251861572,fault_low_domain_high
TEP,39,17,0.0651455670595169,0.7061224579811096,0.2678082585334778,fault_low_domain_high
TEP,39,18,0.06546764075756073,0.7113702893257141,0.3924250304698944,fault_low_domain_high
TEP,39,19,0.06640038639307022,0.7276967763900757,0.2808811366558075,fault_low_domain_high
TEP,39,20,0.06030719354748726,0.5906705260276794,0.2818043529987335,fault_low_domain_high
TEP,39,21,0.06688643246889114,0.7393586039543152,0.2964807450771332,fault_low_domain_high
TEP,39,22,0.061383407562971115,0.6233236193656921,0.28593453764915466,fault_low_domain_high
TEP,39,23,0.05175012722611427,0.3148688077926636,0.290433406829834,fault_low_domain_low
TEP,39,24,0.053072065114974976,0.35976675152778625,0.263229101896286,fault_low_domain_low
TEP,39,25,0.046691372990608215,0.16734693944454193,0.31533077359199524,fault_low_domain_low
TEP,39,26,0.04554716497659683,0.1335276961326599,0.2997286915779114,fault_low_domain_low
TEP,39,27,0.050925374031066895,0.2886297404766083,0.25836119055747986,fault_low_domain_low
TEP,39,28,0.04697498679161072,0.1743440181016922,0.30941683053970337,fault_low_domain_low
TEP,39,29,0.05862649530172348,0.5405247807502747,0.3043100833892822,fault_low_domain_high
TEP,39,30,0.05876893550157547,0.544023334980011,0.27417558431625366,fault_low_domain_high
TEP,39,31,0.061935409903526306,0.636734664440155,0.3776993751525879,fault_low_domain_high
TEP,39,32,0.055518243461847305,0.4338192343711853,0.2881373465061188,fault_low_domain_low
TEP,40,0,0.07116901874542236,0.8198250532150269,0.3386915624141693,fault_low_domain_high
TEP,40,1,0.0851484090089798,0.9405247569084167,0.3761613965034485,fault_low_domain_high
TEP,40,2,0.08162539452314377,0.9218658804893494,0.560196042060852,fault_high_domain_high
TEP,40,3,0.08086119592189789,0.916034996509552,0.39992332458496094,fault_low_domain_high
TEP,40,4,0.08011989295482635,0.9131195545196533,0.3721730709075928,fault_low_domain_high
TEP,40,5,0.06666591018438339,0.7341107726097107,0.28635355830192566,fault_low_domain_high
TEP,40,6,0.09935133159160614,0.9790087342262268,0.4119175970554352,fault_low_domain_high
TEP,40,7,0.08420830219984055,0.9341107606887817,0.5288841128349304,fault_high_domain_high
TEP,40,8,0.07111743092536926,0.8186588883399963,0.30218377709388733,fault_low_domain_high
TEP,40,9,0.07393832504749298,0.8577259182929993,0.3357296884059906,fault_low_domain_high
TEP,40,10,0.05457115173339844,0.40583088994026184,0.560145378112793,fault_high_domain_low
TEP,40,11,0.0571589469909668,0.4874635636806488,0.41169655323028564,fault_low_domain_low
TEP,40,12,0.05145983397960663,0.3055393695831299,0.47884151339530945,fault_low_domain_low
TEP,40,13,0.04961254075169563,0.25247812271118164,0.4350985586643219,fault_low_domain_low
TEP,40,14,0.05224905535578728,0.330029159784317,0.37675219774246216,fault_low_domain_low
TEP,40,15,0.0519750714302063,0.3224489688873291,0.345694363117218,fault_low_domain_low
TEP,40,16,0.06389764696359634,0.6793003082275391,0.46485376358032227,fault_low_domain_high
TEP,40,17,0.06473168730735779,0.6985422968864441,0.3611679673194885,fault_low_domain_high
TEP,40,18,0.06985638290643692,0.7970845699310303,0.3554951250553131,fault_low_domain_high
TEP,40,19,0.07309746742248535,0.8443148732185364,0.3838479220867157,fault_low_domain_high
TEP,40,20,0.07324707508087158,0.8454810380935669,0.3870774805545807,fault_low_domain_high
TEP,40,21,0.06744743883609772,0.7457726001739502,0.33324959874153137,fault_low_domain_high
TEP,40,22,0.06026702746748924,0.5895043611526489,0.3502621054649353,fault_low_domain_high
TEP,40,23,0.04477712884545326,0.11370262503623962,0.4019409716129303,fault_low_domain_low
TEP,40,24,0.05753635987639427,0.5084547996520996,0.4346853792667389,fault_low_domain_high
TEP,40,25,0.05259536951780319,0.3381924331188202,0.42405685782432556,fault_low_domain_low
TEP,40,26,0.04868576303124428,0.22973760962486267,0.5032377243041992,fault_high_domain_low
TEP,40,27,0.058237314224243164,0.5276967883110046,0.389083594083786,fault_low_domain_high
TEP,40,28,0.05632459372282028,0.46355685591697693,0.39106133580207825,fault_low_domain_low
TEP,40,29,0.0469789057970047,0.17609329521656036,0.33920717239379883,fault_low_domain_low
TEP,40,30,0.06037551164627075,0.5930029153823853,0.3535705804824829,fault_low_domain_high
TEP,40,31,0.06266789883375168,0.6548104882240295,0.4037684500217438,fault_low_domain_high
TEP,40,32,0.054379336535930634,0.39766764640808105,0.3629187345504761,fault_low_domain_low
TEP,41,0,0.16775523126125336,0.9947521686553955,0.5754761099815369,fault_high_domain_high
TEP,41,1,0.06783678382635117,0.7521865963935852,0.497689425945282,fault_low_domain_high
TEP,41,2,0.06986120343208313,0.7976676225662231,0.5000895261764526,fault_high_domain_high
TEP,41,3,0.07616918534040451,0.8822157382965088,0.3239486813545227,fault_low_domain_high
TEP,41,4,0.06435716152191162,0.6903790235519409,0.2671108841896057,fault_low_domain_high
TEP,41,5,0.07109685987234116,0.8174927234649658,0.481967955827713,fault_low_domain_high
TEP,41,6,0.04926655441522598,0.2448979616165161,0.3249049186706543,fault_low_domain_low
TEP,41,7,0.05742918327450752,0.5049562454223633,0.26524460315704346,fault_low_domain_high
TEP,41,8,0.06171121820807457,0.6297376155853271,0.44938987493515015,fault_low_domain_high
TEP,41,9,0.04716290161013603,0.18192419409751892,0.26232171058654785,fault_low_domain_low
TEP,41,10,0.062767393887043,0.6577259302139282,0.3190174400806427,fault_low_domain_high
TEP,41,11,0.058677129447460175,0.5422740578651428,0.374182790517807,fault_low_domain_high
TEP,41,12,0.06308586150407791,0.6641399264335632,0.30733656883239746,fault_low_domain_high
TEP,41,13,0.06387165933847427,0.6787171959877014,0.3313538134098053,fault_low_domain_high
TEP,41,14,0.05299757793545723,0.35743439197540283,0.2714970111846924,fault_low_domain_low
TEP,41,15,0.06806207448244095,0.7562682032585144,0.33122795820236206,fault_low_domain_high
TEP,41,16,0.06659087538719177,0.7335277199745178,0.2872937321662903,fault_low_domain_high
TEP,41,17,0.06280826032161713,0.6588921546936035,0.3006916046142578,fault_low_domain_high
TEP,41,18,0.06845875829458237,0.7650145888328552,0.2848159670829773,fault_low_domain_high
TEP,41,19,0.06377169489860535,0.6775510311126709,0.4371598958969116,fault_low_domain_high
TEP,41,20,0.04847811535000801,0.22215743362903595,0.26353272795677185,fault_low_domain_low
TEP,41,21,0.05922093614935875,0.556851327419281,0.2821967899799347,fault_low_domain_high
TEP,41,22,0.053516045212745667,0.3760932981967926,0.302185982465744,fault_low_domain_low
TEP,41,23,0.05548453330993652,0.43206995725631714,0.3097456097602844,fault_low_domain_low
TEP,41,24,0.06034792214632034,0.5918367505073547,0.29774773120880127,fault_low_domain_high
TEP,41,25,0.0455438606441021,0.13294461369514465,0.2711491882801056,fault_low_domain_low
TEP,41,26,0.061831034719944,0.634402334690094,0.2839605212211609,fault_low_domain_high
TEP,41,27,0.04324959218502045,0.0851311981678009,0.29512324929237366,fault_low_domain_low
TEP,41,28,0.05723809450864792,0.4915452003479004,0.27303409576416016,fault_low_domain_low
TEP,41,29,0.048983171582221985,0.23615160584449768,0.2604999542236328,fault_low_domain_low
TEP,41,30,0.04971230775117874,0.2571428716182709,0.2794179916381836,fault_low_domain_low
TEP,41,31,0.043045539408922195,0.08104956150054932,0.3715006411075592,fault_low_domain_low
TEP,41,32,0.049725163727998734,0.2583090364933014,0.2909733057022095,fault_low_domain_low
TEP,42,0,0.07467379420995712,0.8676384687423706,0.5323523879051208,fault_high_domain_high
TEP,42,1,0.15471957623958588,0.9930028915405273,0.7107734680175781,fault_high_domain_high
TEP,42,2,0.05132777616381645,0.30087462067604065,0.5475573539733887,fault_high_domain_low
TEP,42,3,0.052938565611839294,0.3551020324230194,0.46002396941185,fault_low_domain_low
TEP,42,4,0.05729437991976738,0.495626837015152,0.47913065552711487,fault_low_domain_low
TEP,42,5,0.055507875978946686,0.43323615193367004,0.36053213477134705,fault_low_domain_low
TEP,42,6,0.05114569514989853,0.2950437366962433,0.49100396037101746,fault_low_domain_low
TEP,42,7,0.05788133665919304,0.5189504623413086,0.41706058382987976,fault_low_domain_high
TEP,42,8,0.05690543353557587,0.47871720790863037,0.43117251992225647,fault_low_domain_low
TEP,42,9,0.06526777893304825,0.7078717350959778,0.5260605216026306,fault_high_domain_high
TEP,42,10,0.05952499806880951,0.5673469305038452,0.5052818059921265,fault_high_domain_high
TEP,42,11,0.05608506128191948,0.4571428596973419,0.3053966462612152,fault_low_domain_low
TEP,42,12,0.059270501136779785,0.5586006045341492,0.41211509704589844,fault_low_domain_high
TEP,42,13,0.05036501586437225,0.275218665599823,0.27276328206062317,fault_low_domain_low
TEP,42,14,0.06052334979176521,0.5982507467269897,0.47917136549949646,fault_low_domain_high
TEP,42,15,0.0575602650642395,0.5102040767669678,0.2842068672180176,fault_low_domain_high
TEP,42,16,0.05942237004637718,0.565597653388977,0.3114762604236603,fault_low_domain_high
TEP,42,17,0.06094847247004509,0.6099125146865845,0.32179388403892517,fault_low_domain_high
TEP,42,18,0.05069996044039726,0.28513118624687195,0.43994688987731934,fault_low_domain_low
TEP,42,19,0.05726009979844093,0.4944606423377991,0.3154881000518799,fault_low_domain_low
TEP,42,20,0.05680403485894203,0.47521865367889404,0.35297703742980957,fault_low_domain_low
TEP,42,21,0.052601009607315063,0.33994168043136597,0.3313010632991791,fault_low_domain_low
TEP,42,22,0.054451216012239456,0.40058308839797974,0.43994462490081787,fault_low_domain_low
TEP,42,23,0.06180790066719055,0.6338192224502563,0.2794867157936096,fault_low_domain_high
