dataset,split,group_type,group,metric,count,mean,std,min,p05,p25,median,p75,p95,max
TEP,train,unit,training:fault_03:0001,critical_energy_ratio,26,0.35895352409436154,0.006419749910212091,0.3480897545814514,0.3503297120332718,0.3543618321418762,0.3586948812007904,0.3635851517319679,0.36980022490024567,0.37181326746940613
TEP,train,unit,training:fault_03:0001,safe_capacity,26,0.6410464804906112,0.006419747499346266,0.6281867623329163,0.6301997601985931,0.6364148706197739,0.641305148601532,0.6456381678581238,0.6496702879667282,0.6519102454185486
TEP,train,unit,training:fault_03:0001,rho,26,0.6410464804906112,0.006419747499346266,0.6281867623329163,0.6301997601985931,0.6364148706197739,0.641305148601532,0.6456381678581238,0.6496702879667282,0.6519102454185486
TEP,train,unit,training:fault_03:0003,critical_energy_ratio,26,0.3765091575109042,0.011166586026129745,0.354137122631073,0.35851553827524185,0.3695911690592766,0.3755352348089218,0.3861517831683159,0.39188238233327866,0.3940000832080841
TEP,train,unit,training:fault_03:0003,safe_capacity,26,0.6234908333191505,0.011166585291350166,0.6059998869895935,0.6081176251173019,0.6138482093811035,0.624464750289917,0.6304088085889816,0.6414844393730164,0.645862877368927
TEP,train,unit,training:fault_03:0003,rho,26,0.6234908333191505,0.011166585291350166,0.6059998869895935,0.6081176251173019,0.6138482093811035,0.624464750289917,0.6304088085889816,0.6414844393730164,0.645862877368927
TEP,train,unit,training:fault_03:0004,critical_energy_ratio,26,0.3653471206243222,0.00928510785766438,0.35163211822509766,0.35284192860126495,0.35741177946329117,0.3638255149126053,0.3724306970834732,0.3803108334541321,0.3813733458518982
TEP,train,unit,training:fault_03:0004,safe_capacity,26,0.6346528828144073,0.009285101356749408,0.6186266541481018,0.6196891963481903,0.6275693029165268,0.6361744701862335,0.642588198184967,0.6471580862998962,0.6483678817749023
TEP,train,unit,training:fault_03:0004,rho,26,0.6346528828144073,0.009285101356749408,0.6186266541481018,0.6196891963481903,0.6275693029165268,0.6361744701862335,0.642588198184967,0.6471580862998962,0.6483678817749023
TEP,train,unit,training:fault_03:0005,critical_energy_ratio,26,0.36348319626771486,0.007864406179012384,0.35317471623420715,0.35568875819444656,0.35837680846452713,0.36154836416244507,0.3658498078584671,0.3827432096004486,0.3844172954559326
TEP,train,unit,training:fault_03:0005,safe_capacity,26,0.6365168025860419,0.007864406858231024,0.6155827045440674,0.6172567903995514,0.6341502070426941,0.6384516358375549,0.6416231840848923,0.6443112641572952,0.6468253135681152
TEP,train,unit,training:fault_03:0005,rho,26,0.6365168025860419,0.007864406858231024,0.6155827045440674,0.6172567903995514,0.6341502070426941,0.6384516358375549,0.6416231840848923,0.6443112641572952,0.6468253135681152
TEP,train,unit,training:fault_03:0007,critical_energy_ratio,26,0.36729812851318944,0.010634831843120038,0.35371536016464233,0.3541305437684059,0.358977310359478,0.36496731638908386,0.3752976655960083,0.3851754367351532,0.3865789771080017
TEP,train,unit,training:fault_03:0007,safe_capacity,26,0.6327018669018378,0.01063483523917927,0.6134210228919983,0.6148245632648468,0.6247023046016693,0.6350327134132385,0.6410227119922638,0.6458694487810135,0.6462846398353577
TEP,train,unit,training:fault_03:0007,rho,26,0.6327018669018378,0.01063483523917927,0.6134210228919983,0.6148245632648468,0.6247023046016693,0.6350327134132385,0.6410227119922638,0.6458694487810135,0.6462846398353577
TEP,train,unit,training:fault_03:0008,critical_energy_ratio,26,0.35880898512326753,0.0069309844425532756,0.346769779920578,0.3484252765774727,0.35345324873924255,0.35863207280635834,0.3641164004802704,0.3678664416074753,0.3723432719707489
TEP,train,unit,training:fault_03:0008,safe_capacity,26,0.6411910125842462,0.006930990500693257,0.6276566982269287,0.6321335583925247,0.6358836144208908,0.6413679122924805,0.6465467214584351,0.6515747308731079,0.6532302498817444
TEP,train,unit,training:fault_03:0008,rho,26,0.6411910125842462,0.006930990500693257,0.6276566982269287,0.6321335583925247,0.6358836144208908,0.6413679122924805,0.6465467214584351,0.6515747308731079,0.6532302498817444
TEP,train,unit,training:fault_04:0001,critical_energy_ratio,26,0.358791790329493,0.006252629229487901,0.3482638895511627,0.3503373712301254,0.35408440977334976,0.3586769998073578,0.36331579089164734,0.36938683688640594,0.37140849232673645
TEP,train,unit,training:fault_04:0001,safe_capacity,26,0.6412082062317774,0.00625263206298439,0.6285914778709412,0.630613163113594,0.6366842091083527,0.6413230001926422,0.6459155678749084,0.6496626138687134,0.6517361402511597
TEP,train,unit,training:fault_04:0001,rho,26,0.6412082062317774,0.00625263206298439,0.6285914778709412,0.630613163113594,0.6366842091083527,0.6413230001926422,0.6459155678749084,0.6496626138687134,0.6517361402511597
TEP,train,unit,training:fault_04:0003,critical_energy_ratio,26,0.376447048324805,0.011005611585318714,0.354093074798584,0.35835587978363037,0.3692600503563881,0.375272199511528,0.3866657540202141,0.39137040823698044,0.39301013946533203
TEP,train,unit,training:fault_04:0003,safe_capacity,26,0.6235529528214381,0.01100561393790405,0.606989860534668,0.6086296141147614,0.6133342385292053,0.6247277855873108,0.6307399719953537,0.6416441351175308,0.645906925201416
TEP,train,unit,training:fault_04:0003,rho,26,0.6235529528214381,0.01100561393790405,0.606989860534668,0.6086296141147614,0.6133342385292053,0.6247277855873108,0.6307399719953537,0.6416441351175308,0.645906925201416
TEP,train,unit,training:fault_04:0004,critical_energy_ratio,26,0.36491751556213087,0.00925686646177263,0.35148149728775024,0.35210390388965607,0.3573179692029953,0.3623499125242233,0.37209874391555786,0.3800576478242874,0.38108396530151367
TEP,train,unit,training:fault_04:0004,safe_capacity,26,0.6350824947540576,0.009256861405469136,0.6189160346984863,0.619942381978035,0.6279012858867645,0.6376501023769379,0.6426820158958435,0.6478960812091827,0.6485185027122498
TEP,train,unit,training:fault_04:0004,rho,26,0.6350824947540576,0.009256861405469136,0.6189160346984863,0.619942381978035,0.6279012858867645,0.6376501023769379,0.6426820158958435,0.6478960812091827,0.6485185027122498
TEP,train,unit,training:fault_04:0005,critical_energy_ratio,26,0.3629741290440926,0.00770885220508411,0.35314151644706726,0.35560445487499237,0.3580773323774338,0.361216738820076,0.36442337185144424,0.3822188824415207,0.38385069370269775
TEP,train,unit,training:fault_04:0005,safe_capacity,26,0.6370258721021506,0.00770885431828126,0.6161493062973022,0.6177811175584793,0.6355766206979752,0.6387832760810852,0.6419226676225662,0.6443955451250076,0.6468585133552551
TEP,train,unit,training:fault_04:0005,rho,26,0.6370258721021506,0.00770885431828126,0.6161493062973022,0.6177811175584793,0.6355766206979752,0.6387832760810852,0.6419226676225662,0.6443955451250076,0.6468585133552551
TEP,train,unit,training:fault_04:0006,critical_energy_ratio,26,0.3665522795457106,0.008559445465181137,0.35332223773002625,0.35638973116874695,0.3603106364607811,0.364669531583786,0.37107229232788086,0.38308506458997726,0.3839266002178192
TEP,train,unit,training:fault_04:0006,safe_capacity,26,0.6334477204542893,0.008559450489116653,0.6160733699798584,0.6169149577617645,0.6289276778697968,0.6353304386138916,0.6396893709897995,0.643610268831253,0.6466777920722961
TEP,train,unit,training:fault_04:0006,rho,26,0.6334477204542893,0.008559450489116653,0.6160733699798584,0.6169149577617645,0.6289276778697968,0.6353304386138916,0.6396893709897995,0.643610268831253,0.6466777920722961
TEP,train,unit,training:fault_04:0007,critical_energy_ratio,26,0.3672468318389012,0.010779278009071934,0.3536909818649292,0.35416150838136673,0.3588288724422455,0.36467263102531433,0.37528282403945923,0.3856596201658249,0.38713717460632324
TEP,train,unit,training:fault_04:0007,safe_capacity,26,0.6327531704535851,0.010779273798892555,0.6128628253936768,0.6143403947353363,0.6247171759605408,0.6353273987770081,0.6411711275577545,0.6458384841680527,0.6463090181350708
TEP,train,unit,training:fault_04:0007,rho,26,0.6327531704535851,0.010779273798892555,0.6128628253936768,0.6143403947353363,0.6247171759605408,0.6353273987770081,0.6411711275577545,0.6458384841680527,0.6463090181350708
TEP,train,unit,training:fault_05:0002,critical_energy_ratio,26,0.41038023508512056,0.04441002231924957,0.3654879927635193,0.3697439953684807,0.38003163039684296,0.3890382647514343,0.4306386709213257,0.49407749623060226,0.4972958266735077
TEP,train,unit,training:fault_05:0002,safe_capacity,26,0.5896197649148794,0.044410017569144804,0.5027042031288147,0.5059225261211395,0.5693613290786743,0.6109617054462433,0.619968369603157,0.6302560269832611,0.6345120072364807
TEP,train,unit,training:fault_05:0002,rho,26,0.5896197649148794,0.044410017569144804,0.5027042031288147,0.5059225261211395,0.5693613290786743,0.6109617054462433,0.619968369603157,0.6302560269832611,0.6345120072364807
TEP,train,unit,training:fault_05:0003,critical_energy_ratio,26,0.4094649197963568,0.04676464266473936,0.36172565817832947,0.3669554516673088,0.37719229608774185,0.3826227933168411,0.4456854686141014,0.4940771013498306,0.49749132990837097
TEP,train,unit,training:fault_05:0003,safe_capacity,26,0.5905350767649137,0.04676464093182519,0.5025086402893066,0.5059229284524918,0.5543145090341568,0.6173772215843201,0.6228076964616776,0.6330445557832718,0.6382743120193481
TEP,train,unit,training:fault_05:0003,rho,26,0.5905350767649137,0.04676464093182519,0.5025086402893066,0.5059229284524918,0.5543145090341568,0.6173772215843201,0.6228076964616776,0.6330445557832718,0.6382743120193481
TEP,train,unit,training:fault_05:0004,critical_energy_ratio,26,0.4246285683833636,0.05800569407447065,0.36258259415626526,0.36516711115837097,0.3788490742444992,0.40177255868911743,0.4826574996113777,0.5211227387189865,0.5287032127380371
TEP,train,unit,training:fault_05:0004,safe_capacity,26,0.5753714339091227,0.058005697505059656,0.4712967872619629,0.4788772612810135,0.5173425078392029,0.5982274413108826,0.6211509108543396,0.6348329186439514,0.6374173760414124
TEP,train,unit,training:fault_05:0004,rho,26,0.5753714339091227,0.058005697505059656,0.4712967872619629,0.4788772612810135,0.5173425078392029,0.5982274413108826,0.6211509108543396,0.6348329186439514,0.6374173760414124
TEP,train,unit,training:fault_05:0005,critical_energy_ratio,26,0.42197877971025616,0.051268590481488976,0.37125566601753235,0.37354061007499695,0.3836916536092758,0.3968607783317566,0.4493172913789749,0.5160535126924515,0.521735429763794
TEP,train,unit,training:fault_05:0005,safe_capacity,26,0.5780212168510144,0.051268587738536826,0.47826457023620605,0.4839465022087097,0.5506827384233475,0.603139191865921,0.616308331489563,0.626459389925003,0.6287443041801453
TEP,train,unit,training:fault_05:0005,rho,26,0.5780212168510144,0.051268587738536826,0.47826457023620605,0.4839465022087097,0.5506827384233475,0.603139191865921,0.616308331489563,0.626459389925003,0.6287443041801453
TEP,train,unit,training:fault_05:0006,critical_energy_ratio,26,0.43050087644503665,0.05526781096927814,0.36133062839508057,0.36982933431863785,0.38748762011528015,0.40406090021133423,0.4889006018638611,0.5207055658102036,0.5218836665153503
TEP,train,unit,training:fault_05:0006,safe_capacity,26,0.5694991235549633,0.05526781216443479,0.47811630368232727,0.47929443418979645,0.5110994130373001,0.5959390997886658,0.6125123798847198,0.6301706880331039,0.6386693716049194
TEP,train,unit,training:fault_05:0006,rho,26,0.5694991235549633,0.05526781216443479,0.47811630368232727,0.47929443418979645,0.5110994130373001,0.5959390997886658,0.6125123798847198,0.6301706880331039,0.6386693716049194
TEP,train,unit,training:fault_05:0007,critical_energy_ratio,26,0.4038178794659101,0.0527570269105156,0.3594948351383209,0.36090075224637985,0.3650464713573456,0.3696182817220688,0.43288711458444595,0.4982048124074936,0.5032103657722473
TEP,train,unit,training:fault_05:0007,safe_capacity,26,0.5961821136566309,0.052757029600785925,0.4967896044254303,0.5017951726913452,0.5671128928661346,0.63038170337677,0.6349535137414932,0.6390992701053619,0.6405051946640015
TEP,train,unit,training:fault_05:0007,rho,26,0.5961821136566309,0.052757029600785925,0.4967896044254303,0.5017951726913452,0.5671128928661346,0.63038170337677,0.6349535137414932,0.6390992701053619,0.6405051946640015
TEP,train,unit,training:fault_06:0001,critical_energy_ratio,26,0.4909897160071593,0.008832864009327444,0.4679628014564514,0.4789200946688652,0.4864344522356987,0.4866134971380234,0.49977413564920425,0.5036922097206116,0.50432950258255
TEP,train,unit,training:fault_06:0001,safe_capacity,26,0.5090102862853271,0.008832864877807075,0.49567046761512756,0.4963078200817108,0.5002258792519569,0.5133865177631378,0.5135655552148819,0.5210798978805542,0.5320371985435486
TEP,train,unit,training:fault_06:0001,rho,26,0.5090102862853271,0.008832864877807075,0.49567046761512756,0.4963078200817108,0.5002258792519569,0.5133865177631378,0.5135655552148819,0.5210798978805542,0.5320371985435486
TEP,train,unit,training:fault_06:0004,critical_energy_ratio,26,0.4896800609735342,0.009400970066904471,0.46866974234580994,0.4781680479645729,0.48402826488018036,0.48706164956092834,0.49438244104385376,0.5071284472942352,0.5077129602432251
TEP,train,unit,training:fault_06:0004,safe_capacity,26,0.5103199367339795,0.009400965354953649,0.4922870099544525,0.49287157505750656,0.5056175589561462,0.5129383504390717,0.515971764922142,0.5218319445848465,0.5313302278518677
TEP,train,unit,training:fault_06:0004,rho,26,0.5103199367339795,0.009400965354953649,0.4922870099544525,0.49287157505750656,0.5056175589561462,0.5129383504390717,0.515971764922142,0.5218319445848465,0.5313302278518677
TEP,train,unit,training:fault_06:0005,critical_energy_ratio,26,0.5196196746367675,0.018674560487435453,0.4696943163871765,0.4783785566687584,0.5178241729736328,0.5257651209831238,0.5319677591323853,0.5359666049480438,0.536300539970398
TEP,train,unit,training:fault_06:0005,safe_capacity,26,0.480380328801962,0.018674560155046115,0.46369943022727966,0.46403341740369797,0.46803224831819534,0.4742348790168762,0.4821758195757866,0.5216214507818222,0.5303056836128235
TEP,train,unit,training:fault_06:0005,rho,26,0.480380328801962,0.018674560155046115,0.46369943022727966,0.46403341740369797,0.46803224831819534,0.4742348790168762,0.4821758195757866,0.5216214507818222,0.5303056836128235
TEP,train,unit,training:fault_06:0006,critical_energy_ratio,26,0.49495911254332614,0.010860986018206465,0.4660579562187195,0.4782616049051285,0.4863486960530281,0.4981820583343506,0.5046085566282272,0.5065674632787704,0.5069898962974548
TEP,train,unit,training:fault_06:0006,safe_capacity,26,0.5050408851641875,0.010860976792843518,0.49301013350486755,0.49343254417181015,0.4953914284706116,0.5018179416656494,0.5136512964963913,0.5217383652925491,0.5339420437812805
TEP,train,unit,training:fault_06:0006,rho,26,0.5050408851641875,0.010860976792843518,0.49301013350486755,0.49343254417181015,0.4953914284706116,0.5018179416656494,0.5136512964963913,0.5217383652925491,0.5339420437812805
TEP,train,unit,training:fault_06:0007,critical_energy_ratio,26,0.4909358357007687,0.011788039320920315,0.4692710340023041,0.47927872091531754,0.48050564527511597,0.48775614798069,0.503468319773674,0.5077695846557617,0.5083906054496765
TEP,train,unit,training:fault_06:0007,safe_capacity,26,0.5090641654454745,0.011788039377874721,0.4916094243526459,0.4922303929924965,0.4965316727757454,0.5122438669204712,0.519494354724884,0.5207213014364243,0.5307289361953735
TEP,train,unit,training:fault_06:0007,rho,26,0.5090641654454745,0.011788039377874721,0.4916094243526459,0.4922303929924965,0.4965316727757454,0.5122438669204712,0.519494354724884,0.5207213014364243,0.5307289361953735
TEP,train,unit,training:fault_06:0008,critical_energy_ratio,26,0.48801677502118623,0.00981155174157454,0.46797826886177063,0.47793400287628174,0.4810626432299614,0.4847719818353653,0.495603084564209,0.504473552107811,0.5054196715354919
TEP,train,unit,training:fault_06:0008,safe_capacity,26,0.5119832249788138,0.009811562781917532,0.49458032846450806,0.49552641808986664,0.504396915435791,0.5152280330657959,0.5189373791217804,0.5220659971237183,0.5320217609405518
